Accession,PC1
P36873,-0.011431281964821863
O14917,-0.01143962432914755
Q9Y4J8,-0.011445218744803077
P68402,-0.011458462517331175
Q99685,-0.011460587769637709
P46379,-0.011467646023942252
P26022,-0.011480200770025668
O75110,-0.011480878496881551
Q13627,-0.011482065660685123
Q9NUJ3,-0.01148474123097807
Q75T13,-0.011492521702707065
Q9ULZ9,-0.011508012124095026
Q9BYV9,-0.011510684962644253
P61081,-0.011511016113836805
Q96AG3,-0.011518074870160546
Q14534,-0.01152294608796144
P34903,-0.011527811496921536
P55957,-0.011528978259260185
Q9NZT2,-0.011531062953709576
Q9H0U4,-0.011534597263016134
Q9BVG4,-0.011551895553959723
Q9Y277,-0.011552418718393081
Q9C004,-0.0115547865969938
O94805,-0.01156137148945625
Q12840,-0.011567755795456913
P49588,-0.011569629488289634
O60245,-0.0115753467011223
Q9BYH1,-0.011580258937939422
P36405,-0.011588477662977834
Q13332,-0.011589793175870429
A5D8V6,-0.011592401351995164
Q9UPY6,-0.011599428516162231
A6NHQ2,-0.011606674737888008
A5PKW4,-0.011607752433452783
Q6IBS0,-0.011619046871489387
O00221,-0.011621150418949287
O95208,-0.011622192617095775
P56730,-0.01162376051438283
P10915,-0.011634117658182152
Q96DE0,-0.011636238625894338
Q8WZA0,-0.011638022840941863
Q96B96,-0.011638982330860888
Q86YJ7,-0.011644565441415108
O95873,-0.01164562675474247
Q9UBN7,-0.011653285195903898
Q96PV0,-0.01165375092064716
Q9NQL2,-0.011658898986767197
Q9UIJ5,-0.011674325210602719
Q86SK9,-0.011677814847824118
Q86Y38,-0.011683595832217635
P08237,-0.01168400827637897
Q9BTY7,-0.011707107965317617
P23528,-0.011711258278330375
Q8TF44,-0.011711746724705444
O43681,-0.011717784983014857
P46108,-0.01173109114230512
Q8TB96,-0.011734344218230663
O95258,-0.011734522593300161
P10645,-0.011735051406302028
Q6P9F7,-0.01173505314222811
P55010,-0.011745898718808578
P31689,-0.011767184777849141
P41440,-0.01176912228077978
P40925,-0.011769984959173101
P08754,-0.011774870780462313
P48449,-0.011779827435117646
Q9NQ86,-0.011782500860183042
Q9UBP4,-0.011784736812191516
P31948,-0.011804933714240974
Q8N3J6,-0.011809789206892164
Q8IWU5,-0.011814506288907211
Q8N9R8,-0.011819796328922157
Q99497,-0.011824943981512353
Q9C0D6,-0.011825782026574503
Q5W0V3,-0.011830112690233215
Q8WX77,-0.011831526807391692
Q12791,-0.011833850745195114
P55285,-0.011842803665285914
Q6N022,-0.011844728353410931
P78344,-0.011846282245472125
Q14982,-0.01184642405894917
O60503,-0.011846459397002905
Q5JTD7,-0.011858372829824756
P52803,-0.01186459396565676
Q92520,-0.01188235847809747
Q9Y5G4,-0.011882490721338845
Q8N608,-0.011884566332100225
Q6UXG2,-0.011885239938501425
P26639,-0.011891760749968998
P27037,-0.011897710260448807
Q99985,-0.011920055944968788
Q9BXB4,-0.011931584440488223
P98170,-0.011933935563030953
Q99611,-0.011943298619688738
Q13907,-0.01195350292700557
Q86TV6,-0.011966395416260482
Q9NVK5,-0.01197107090699194
Q68EN5,-0.011979002160220761
O43854,-0.01198021730872799
Q9UBS9,-0.012011693539513348
Q92930,-0.012027083401895936
Q8N461,-0.012041641658566079
O75054,-0.012046056548138232
Q6P3W7,-0.012071278338510722
Q6ZT98,-0.01207237562227751
Q15034,-0.01207254043106897
Q8NCB2,-0.01208415207260432
Q01581,-0.012084474978624292
Q5IS54,-0.012095355515635158
Q9NQG6,-0.012098253012503132
P08238,-0.01209949686305453
Q9Y2T4,-0.012101131962667076
P00558,-0.012107549492582246
Q12981,-0.012120333351738897
O95219,-0.012122438877382515
Q9H0E2,-0.012123746764977506
Q9GZT6,-0.012142156609049834
Q8N1G4,-0.012145806336859822
O15151,-0.012146079122412223
Q92752,-0.012147170078603999
Q9Y2H1,-0.0121478385387738
Q7L1V2,-0.01215561414237553
Q9BRX8,-0.012155715847116038
Q9HAP2,-0.012162231060422435
Q8NFG4,-0.012164890075193958
Q9ULV0,-0.012167832135830427
Q8N428,-0.01216903538104479
A0A2Z4LIS9,-0.012196763159067465
Q99767,-0.012205699455906499
Q9UBF2,-0.012207504485488678
Q9UPU5,-0.01220818928516494
Q96CQ1,-0.012208715311348461
Q969M7,-0.012216706372246111
Q14232,-0.012226933585810425
P42658,-0.012233681545042998
Q9UBI9,-0.012238719168918303
Q5VUM1,-0.012239959256288124
Q9HC56,-0.01224288579073825
Q14240,-0.012247115298764061
Q562R1,-0.012249002913440861
Q6P1M0,-0.012249112857586723
O94952,-0.012252076429037716
Q15569,-0.012254787861653346
Q8WXH2,-0.012258950391541141
O94854,-0.01225948285611439
O15079,-0.012259757736284347
Q15369,-0.012260724074869228
P54619,-0.012260891844154938
P56211,-0.012265659650486779
Q9UJW0,-0.01227065345705742
Q8N0Z6,-0.012274462589467702
Q86VP1,-0.012281186488744931
Q08462,-0.012281535587453533
Q53FP2,-0.01228423676301767
P08247,-0.012285131231605177
Q13442,-0.012287476404964822
Q16798,-0.012293074326112251
Q9H3T2,-0.012298794166412533
O75787,-0.012306606264297765
Q17RY0,-0.012309048735836211
O75886,-0.012312259051116565
Q712K3,-0.012317335165648424
P20020,-0.012318039676182233
Q9Y3R5,-0.012331905227076124
Q8N3P4,-0.01234407946723848
P62834,-0.012353160197956172
Q8IZP7,-0.012355153454622196
Q96PD2,-0.012360086271322228
Q86X10,-0.012361989545912541
Q6UWP7,-0.012367718428175661
O14513,-0.012368214197390015
Q13618,-0.012375268725566525
Q9NUQ8,-0.012384636013160446
Q16760,-0.0123926317404159
Q9NQ11,-0.012420426286760329
Q6DN90,-0.012420644672855136
Q8WVT3,-0.012423005212668438
O95757,-0.012425876979899284
P36969,-0.01243169841269711
Q92561,-0.01244080610900738
O94991,-0.012445947467357124
O00429,-0.01245380670871686
P07197,-0.012454083069579291
Q8WXD9,-0.012457682222301918
Q86TE4,-0.012474890423651444
Q96LT7,-0.01247968157524355
P24821,-0.012485711300533471
Q9BXW6,-0.012490958614982929
Q99946,-0.012491235571609877
Q9Y2L9,-0.012496118221464599
O95563,-0.012500515096421444
Q9H477,-0.012500622814717286
O75385,-0.012504511941373805
Q96BR5,-0.012507351969894734
Q8WVC6,-0.01250792783324982
Q96N21,-0.012512939598633142
O75822,-0.012516399866546174
O75953,-0.012518757103789522
P38935,-0.012520433864861572
Q9P2H5,-0.012524771533233621
Q9P232,-0.012526543425552776
Q6IC98,-0.012528211590262333
P30044,-0.012533234236173614
O60909,-0.01253423052980505
O15084,-0.012539477324161054
Q9UHY1,-0.012550585351446875
Q96AJ9,-0.012553086559444902
O95562,-0.012555078816274781
P46459,-0.012556291056098224
O75324,-0.012558313423803688
Q12765,-0.012561118607575878
Q5SGD2,-0.012562911084217577
O75312,-0.012564936002020851
P61225,-0.01256944724571418
Q6PKG0,-0.012569731406760497
Q9BY71,-0.012571139833200518
A7KAX9,-0.012575682693429496
P48740,-0.012580685697904534
O75688,-0.012583079634615833
Q6SZW1,-0.01259010749496159
Q9BR76,-0.012597440908876129
O75038,-0.012603468036066164
Q96HS1,-0.012607876830303883
Q13190,-0.012609962938259969
Q6UXZ4,-0.012612084033632499
Q8TF42,-0.012612403743059506
Q9Y4K3,-0.012612414393445067
Q9HC38,-0.012617295958750102
Q9UG63,-0.012622088348843805
Q9NQ88,-0.012622488698033913
Q9Y450,-0.012629563124175784
Q15700,-0.012633431016324826
O95206,-0.01263390347857901
Q9UHW9,-0.01264406849650942
O60888,-0.012647029125944854
P06213,-0.012650635864057593
Q5EBL4,-0.01265523077141607
O95970,-0.01266582843239668
Q8IWV7,-0.01266873396545455
Q86YM7,-0.012672180803270282
Q2V2M9,-0.012673905023224947
P36894,-0.012676839909344383
Q9NZI7,-0.012686968729844029
Q9HA64,-0.012690648175478537
Q8WUN7,-0.012696924340242405
P16949,-0.012700743027441565
P00519,-0.012701425444947043
Q9Y570,-0.012702254459108324
Q9Y2D4,-0.01270917253066933
Q5T4F4,-0.012718957100763987
Q9UPM8,-0.012719012218292552
Q58EX2,-0.012731991523322305
Q2TAA2,-0.012739805848604962
P35754,-0.012749677787837366
O00305,-0.01276507688044305
Q9Y2L6,-0.01276654656720849
O60238,-0.012771380418045835
P23610,-0.012789714611413044
Q9HA82,-0.012790381944525213
P54687,-0.012790543749756092
Q8NFP4,-0.012793960869336162
O60292,-0.012798277941561045
Q9GZP1,-0.012798999796716073
Q13936,-0.012800643985971792
Q8N135,-0.012803722982523292
Q9H3S7,-0.012811455839222842
Q8TF61,-0.012817343627530892
Q9H9P5,-0.012819952906425174
Q9NP60,-0.012823844052335323
P58546,-0.012827375078077586
Q96KP4,-0.01283833819272053
Q01082,-0.012846687900129442
P10721,-0.01284792990013889
Q8WXI2,-0.01285089016935213
P47736,-0.012852257863260105
O75525,-0.012856385590566215
Q659C4,-0.012856638383639063
O60716,-0.012862946809333923
Q9H469,-0.01286625412126774
Q9HB90,-0.012880191623128473
Q9NPQ8,-0.01288055247342683
P14324,-0.012881886890696142
Q9NRR5,-0.012884756924420997
Q8TC76,-0.012888216817902387
P23381,-0.012888248342374975
Q13564,-0.01289280264641771
Q13023,-0.012899496132520045
O94844,-0.012899516888285495
Q96G97,-0.012900338023664762
Q8NEL9,-0.012900888603022154
Q9NYI0,-0.012901587318049319
Q6PCE3,-0.01290708199813013
Q13449,-0.01290718800453131
Q9UKV0,-0.01291639488262144
Q9NQ34,-0.012917172502249235
Q96CT7,-0.012926783420537206
Q8IUF1,-0.012934690323205633
Q9UQ49,-0.012941185797365555
Q7Z2Z2,-0.012944961209815123
Q9Y263,-0.012948827590659014
P06858,-0.012962120304488607
Q8N414,-0.012962637795290357
A4D126,-0.012970130234358317
Q9NZN3,-0.012970237757560605
P62837,-0.012980183523510855
O75899,-0.012983383093666577
O75140,-0.012987267878323447
Q9UJF2,-0.013015618702032355
O60242,-0.013018611649936377
Q17R31,-0.013020074660231723
Q86XE3,-0.01302761483587393
Q9NVE7,-0.013034262975897545
O76039,-0.013041610465787003
Q8N2Q7,-0.01304252339971114
Q9UI08,-0.013043155385890747
P26992,-0.01304730651237513
P53667,-0.013051504731924114
P49773,-0.013062030828542143
O60927,-0.013065815110471116
Q9H1K0,-0.013069833981032224
P62070,-0.013078311729346568
P48730,-0.013092412564316563
O94910,-0.013101386084772569
Q9BRX2,-0.01310821834559816
Q86V87,-0.013111107666398182
P50542,-0.013111581136408663
Q9P2G3,-0.01311287887648793
Q14118,-0.013115502880660318
Q8N5I2,-0.01312179980594397
Q9BXJ9,-0.01312969749901171
Q9BTV7,-0.013135511422165727
O14523,-0.01313645692585597
P21246,-0.013138661109696437
Q15048,-0.0131443216515358
P61586,-0.013151901558361235
Q7Z392,-0.013153843251571078
O15212,-0.013154945272571748
Q92630,-0.013160132189266522
O00445,-0.013164011276554886
Q14254,-0.013174570136497808
Q92543,-0.013181051512500241
Q8TEJ3,-0.013185167825013111
Q9NT99,-0.013190812987466457
O75223,-0.013191973221373055
Q14289,-0.01319644474454442
Q96GG9,-0.01320223429985251
O94875,-0.013208104395642926
P08913,-0.013212300024335816
Q9Y2W6,-0.013215530643145724
Q8NBI3,-0.01321844334513262
A1A5C7,-0.01321895872153822
O14924,-0.013219913220243807
O15018,-0.013220215317195225
Q6PIU2,-0.013221616574174259
P18669,-0.01322479793882156
Q1L5Z9,-0.013226273018870768
Q9UBS5,-0.013227788214878512
Q9BUF5,-0.01322816615924367
A6NLU5,-0.013230952505269428
Q9ULJ8,-0.013231229835671945
Q14353,-0.013239668477647102
Q15464,-0.013241009241757152
Q9ULF5,-0.013250621105538363
O00401,-0.013255434262279576
Q00005,-0.013256636478108649
Q01433,-0.01326289366567823
Q9NQP4,-0.013268370761318085
Q92854,-0.013282129082708424
Q9BUH8,-0.013291651894538915
Q9BR61,-0.013296249237018295
Q08499,-0.01330177770903495
O00423,-0.01330439590498013
Q14964,-0.013309966231579737
Q9NRX5,-0.013314280947321396
O43505,-0.013317855882496
Q5TGI0,-0.013318847970442199
Q92625,-0.013340288115442613
Q04864,-0.013342418553221075
Q6P0Q8,-0.013343214105952282
Q9P2Y5,-0.013346375406304298
Q9HCK5,-0.013347639061726842
O14733,-0.013348209997909729
Q15102,-0.013356407736623603
Q8IW52,-0.013364064190811773
P18065,-0.013369895711886084
Q9NZR2,-0.013375535075909726
Q99674,-0.013380048835158751
Q8IXS6,-0.013381683831404192
Q9NXR7,-0.013387698494259801
Q9UQL6,-0.013389052335669852
Q7L8A9,-0.013403799459253645
Q9NXU5,-0.013407161998666236
Q07889,-0.013407897833311703
Q8IUR0,-0.013409537592906202
Q7Z408,-0.013409563177905927
O14829,-0.013417847089310306
Q6NXT6,-0.013418893875033224
Q9NXW9,-0.013420353809212903
Q96NL1,-0.013428288171605523
Q12800,-0.013435122437092965
A4D2B0,-0.013435941308724036
Q9NQC7,-0.013436055184272025
Q9NWV8,-0.013436263139512196
O15131,-0.013442112038250832
Q9P2W7,-0.013442637218454748
Q9UL54,-0.01344711913461672
Q96FC7,-0.01344778335453579
Q5T0F9,-0.013449248689227738
P51793,-0.013458698187633879
Q9UPT6,-0.013465890618661932
P07320,-0.0134661539337608
Q9Y3T6,-0.013467607722418225
Q5VWW1,-0.013468396161189075
Q9Y2T3,-0.013469810322007308
Q9UBF8,-0.013474680126523995
P27361,-0.013477625548971852
O95674,-0.013477644465348626
P55072,-0.013480790322202814
Q06124,-0.013482682436189124
Q68D91,-0.013486275081882234
P35520,-0.013498996594424688
Q5T1Q4,-0.01349978013561206
Q7Z4K8,-0.013505510217688645
Q9P2S2,-0.013526170041007377
Q13017,-0.013526506073330195
O00562,-0.01352667186695427
Q9Y478,-0.013529583212381605
Q9BY32,-0.013533403282549055
Q7Z6M1,-0.013543922292219934
Q9H0F7,-0.013545177010454953
Q6P3X3,-0.013546151708032217
Q9UHD1,-0.013549192422816273
P55345,-0.013552574617878132
P04075,-0.013559397702286258
Q92777,-0.013559499074517648
O60861,-0.013563470890714927
O95295,-0.013569034202662159
Q9UI10,-0.013573466313038575
Q9Y6N7,-0.013573661857861257
Q16851,-0.01358426307359696
Q5TCQ9,-0.013584283158332024
Q9UJY5,-0.013588004572062225
O15354,-0.01359139397814204
O00451,-0.013594613857215974
Q86YS7,-0.013596476186167796
O14545,-0.013596781501406297
Q6P9B6,-0.01360296099459994
Q9H706,-0.013606211763500855
Q9Y5R8,-0.013606439978033198
Q86SE5,-0.013607966142670775
Q68CL5,-0.013611357341709174
P36915,-0.013619001597823
O60232,-0.013622218123696786
O95832,-0.013626373580927775
Q53EL9,-0.013628933919397283
Q96JF0,-0.013632336172330244
Q86UY8,-0.013634158628997283
O60825,-0.01364107562813719
O00308,-0.013645234686103453
O43529,-0.013649253507190947
Q8N9N7,-0.013652651873548097
O14562,-0.013661955492028241
Q96NW7,-0.013665527945778822
O00408,-0.013683405027014697
Q6P587,-0.013692314460555646
P57789,-0.01369289833330136
Q8NEN9,-0.013693523637713048
P61599,-0.013696889814363357
Q2TAZ0,-0.013698315805938287
Q96G01,-0.013701128162242731
Q8TEY7,-0.013705954445895051
Q8IVF2,-0.013706392993628993
Q9UKJ5,-0.013706655771319373
Q9BVN2,-0.013707020726203157
Q9NRZ7,-0.013712293078341592
Q8TEQ0,-0.01371925579148969
P78314,-0.013719977597035152
Q12913,-0.01372121290498038
P13693,-0.013722551431202335
Q8NF37,-0.01372423202441017
Q15042,-0.013728106683439155
O95202,-0.0137281422098895
Q15172,-0.013728469158165843
O95292,-0.01373341986422564
Q99471,-0.013739075403336519
Q96CP6,-0.013739913311853029
Q9UL25,-0.013741598601030573
Q8N4V2,-0.01374591405110783
Q15370,-0.013752456437666084
O14490,-0.013754636723235996
Q8TDW7,-0.013755855461992084
P52757,-0.013759471915413995
Q9Y296,-0.01375966401693145
O14737,-0.01376175780785079
Q0VDG4,-0.013763789184201219
Q92539,-0.013765889265375048
P14415,-0.013770268273575404
Q6GMV2,-0.013773554835633374
Q99758,-0.013775212861347174
Q9BYG5,-0.013780001541757009
O95749,-0.013782510789259175
Q7L5D6,-0.013784073495597092
Q9UI15,-0.0137911821983662
Q53QV2,-0.013808791806401984
Q6ZTW0,-0.013808891653350268
O15020,-0.0138105234052762
Q9NT62,-0.013811113132297045
Q86TY3,-0.013814551196095017
Q96DX4,-0.013821941183631696
Q92529,-0.013836752334999985
Q7RTN6,-0.01383789756299953
Q16143,-0.013839892829402449
Q86V42,-0.013850793625586957
O60268,-0.013854644325953805
Q9NQS3,-0.013857797832320736
P37840,-0.013863366683152521
Q9BX66,-0.01386644360079059
O75363,-0.013870942141842611
Q12955,-0.01387671528795742
Q9UQB8,-0.01387877126706815
Q9NS85,-0.013881806029619869
O60925,-0.013887469482715667
P04049,-0.013891274943328143
Q9UJ14,-0.013894682242000517
Q6ZNW5,-0.013894869349480943
O60488,-0.013897106598980271
P37235,-0.013897693391172817
P45983,-0.013897907566225725
O60285,-0.013912222367133775
Q13114,-0.013915494780054594
Q9GZP4,-0.013915653737516924
Q6NYC8,-0.0139162376472136
Q9NWX5,-0.013917440792414266
Q5TCS8,-0.013919333771867671
Q96S59,-0.013944148753797694
Q8NFP9,-0.013944151182814923
Q9HAV0,-0.01394534088285572
O60229,-0.013955705258925161
O00743,-0.013961882854141806
Q96B45,-0.013967706730104303
Q9BV23,-0.013967943574008001
O43301,-0.013970339383670467
Q5JPF3,-0.01397582080565733
P19367,-0.013978968556291377
Q15750,-0.013980333907978832
Q96B70,-0.013981074505036719
C9J069,-0.013981211326000543
Q3KQU3,-0.01398214565558566
P52788,-0.013982979730892823
P49427,-0.0139845941246034
Q8WV99,-0.0139941776046607
Q7Z7M0,-0.01399543186230594
Q9BZF1,-0.013999234658618973
P63313,-0.014003013114913115
Q15257,-0.014003576418271905
Q8TBZ3,-0.014005251037428019
Q13572,-0.01400533033765053
O95819,-0.014011223129217175
Q14008,-0.014011897974165398
Q08345,-0.014019048768487925
P20338,-0.01402429571938162
Q13163,-0.014025740438023852
Q15772,-0.014028356954794227
Q8NI08,-0.014033323053030237
Q14166,-0.014035849068776116
Q9HAD4,-0.014037193343614305
Q99501,-0.014037770258442312
Q9H2P9,-0.014043671463142768
P21283,-0.014045901800064414
Q16658,-0.014047488154975358
P45880,-0.014054537615474318
Q15831,-0.01405629301239218
Q53LP3,-0.014060622801753209
Q9H074,-0.014061530295944754
Q96MW1,-0.014062479319000473
P22001,-0.01406841056913441
P52564,-0.014070737714314888
Q13144,-0.014076090767675974
Q5T5U3,-0.014077087467771978
Q15738,-0.014079735484438284
O95747,-0.014083479130314552
Q9BYV8,-0.014086327786569819
Q9Y365,-0.014090502533479462
O00764,-0.014092802043545148
Q9C0D3,-0.014094059150446514
P27348,-0.01410111165583169
O75509,-0.014104402899499921
O75093,-0.014108720676973847
P98077,-0.014110448422575975
Q86UR5,-0.014110875112141786
P09417,-0.014111236168094551
Q12929,-0.014114448394794093
Q93034,-0.014119413014805841
Q9H425,-0.01412810643395356
Q2M2I8,-0.014130336634360287
Q6ICH7,-0.014130774893931582
Q9H269,-0.014132516703385388
Q9UPR5,-0.014134997230853267
Q8N6H7,-0.014136664355329136
Q13616,-0.014137531929099395
P48637,-0.014141345291739833
Q9BZ29,-0.014142181128277148
Q86VP6,-0.014145303697602921
Q16222,-0.014145564062878483
Q8NFY4,-0.014148567999931588
Q9HBL8,-0.014149959706054956
O75153,-0.014151248893681669
Q92187,-0.014153392022661075
Q7L099,-0.014166517103106917
Q9UBB4,-0.014168732711046163
P19784,-0.014170498003978505
Q15814,-0.01417715202487174
Q6FI81,-0.014180831790607747
P98174,-0.014183994977453278
Q9NRZ5,-0.014185086812244245
Q86X27,-0.01418714344500131
Q16827,-0.014190557813347757
Q7KYR7,-0.014193871898880009
Q99570,-0.014194746909102541
O75955,-0.01419895816365615
Q9Y2H9,-0.014203667236253966
Q8WUD1,-0.01420385765919663
O95466,-0.014204349729078058
O43414,-0.014210737273513538
O75689,-0.014228530188947838
Q9H3E2,-0.014228552110849653
Q9NVG8,-0.014232387110444857
P51511,-0.014241933950406885
O43761,-0.014242701977466986
Q9Y2H0,-0.014252566614732828
Q9Y576,-0.014257646282938357
Q6L8Q7,-0.014259563318441328
P25686,-0.014268826249296894
P55289,-0.014272918255961593
Q9NY33,-0.014273076621427943
Q9BVJ7,-0.014282401133846741
Q8N556,-0.014283709089694289
P50150,-0.014284998159878643
P07311,-0.014286930665056517
Q8IW50,-0.014291453474788607
Q9H0Q0,-0.014293153114706848
Q96PY5,-0.01429742770103522
Q9H270,-0.014298966613821153
Q9UHL0,-0.014301451308969301
Q99435,-0.014301775950542371
Q9BZV1,-0.014304704508866646
Q7Z699,-0.014322959912157875
O14964,-0.014325118114519784
Q9NV96,-0.014326018246888079
Q8ND25,-0.014326329332387979
P17987,-0.014338931452222065
P29966,-0.014339501896472292
Q9HB21,-0.014339511489230485
Q96A65,-0.014341844794265618
Q16769,-0.014344882633820045
O14594,-0.014346103582320625
P49770,-0.014351034606992134
Q9HCK4,-0.01435606091759685
Q08174,-0.014356294024743184
P17600,-0.0143587239946578
O76081,-0.014363625960486206
P86790,-0.014366236606726205
O15126,-0.014366375489017584
Q8NFZ4,-0.0143663987846836
Q9Y2X8,-0.014368174566932615
P06730,-0.014369207561202845
P55283,-0.014369372819510286
Q9P286,-0.014371244274747796
Q9NRS6,-0.014373318884978004
Q9BUN8,-0.01437333636297141
P50395,-0.014375085871926305
P61163,-0.014381378434718829
Q56VL3,-0.014390099644575837
O76003,-0.014393251057864601
Q16643,-0.014396086967786851
Q9P107,-0.014396726616330431
Q9NRH2,-0.01439765864379859
Q14CS0,-0.014397849359677025
Q7KZI7,-0.014399798633375076
Q86UL3,-0.014399850321424563
Q96PZ7,-0.01440086937838835
Q5SYC1,-0.014401833682860873
O60502,-0.014402854001305792
Q14997,-0.01440655681400224
Q86Y82,-0.014415764614462954
Q99536,-0.014417023738449358
P61960,-0.014418192320478355
Q8N7J2,-0.014418218868299292
Q96Q42,-0.01441869676557582
O60831,-0.014419137766241591
P23416,-0.014419720469670072
Q9P2M4,-0.014420750646826113
Q15223,-0.014423178912790154
Q8NDL9,-0.014424602026584665
Q96N06,-0.014427593170802448
Q9UNN5,-0.01442802304467308
Q6P4Q7,-0.014429550314877955
Q9H936,-0.014430996688162353
Q8TCG5,-0.014433461048907938
O15294,-0.014433755829333312
O14775,-0.014434041116341983
Q8NC60,-0.01443587467710045
Q9UJ70,-0.014436801921239509
P50990,-0.01444324627404118
O75146,-0.014444221399555264
Q9ULJ7,-0.014449484119331451
Q9H115,-0.014452913583193812
Q8IUZ0,-0.014465505497988527
Q9H8M7,-0.014468173137423147
Q14563,-0.014469581852513493
Q9UPV9,-0.014474855692130431
Q9H6U6,-0.014476205488766727
Q9P0K1,-0.014480768032402069
P00568,-0.014481087387927328
P17858,-0.014483568559041338
P54762,-0.014484575897067274
Q16204,-0.014486366445898867
P52565,-0.014487241979788564
O60890,-0.014491854724849717
Q99832,-0.014493557311921543
Q04828,-0.014501189664123669
Q9BWD1,-0.014504299865255983
P43004,-0.014504402928716749
Q9Y3R0,-0.014505781717981347
Q9NPB6,-0.014512144992056313
O95897,-0.014512847960511891
Q68DH5,-0.01452581359518883
Q9H2M9,-0.01452615387725887
Q08378,-0.01452663301794609
Q9Y2Q0,-0.01453079508551092
Q6NW40,-0.014531020068892855
P62993,-0.014534335368451884
Q8IXU6,-0.014535896480109972
O95164,-0.014536924972023253
A8K855,-0.014541644659093087
Q9H6B4,-0.014542103771148077
O75078,-0.01454334959877267
P36507,-0.014550083068573569
P48426,-0.014558912046626592
O75083,-0.014564616600077384
P48553,-0.014571500017122683
Q6UYE1,-0.014576668636857852
P05408,-0.014579113892308019
Q9NXC2,-0.014579989412658258
Q96ID5,-0.01458534751748779
Q96AX1,-0.01458691631893478
P53677,-0.014589843680239632
Q9Y6G9,-0.014589865892293826
P54750,-0.014592290782758368
Q147X3,-0.014592590417309067
Q8N8A2,-0.014594957405786533
P52294,-0.014596085246055735
Q9Y6M4,-0.014597900317770298
O43300,-0.014601129180362328
P35568,-0.014602050232732592
Q99490,-0.014605703706315514
O60296,-0.014610057848629367
Q86YT6,-0.014613793908968591
Q3KR37,-0.014615690937926909
O43617,-0.01461761198929823
Q13526,-0.014618289841830143
Q96AA8,-0.014619895431474569
Q8NCS7,-0.014620725519940442
Q9NRR6,-0.014620776072000378
Q5VVW2,-0.014623986220791344
O60741,-0.014625043706854338
Q6NSI8,-0.014633287875716194
P12955,-0.014635347637258704
Q99698,-0.014648481709484434
Q99574,-0.014652565975382446
P40227,-0.014653847630350852
Q9HCM2,-0.014654277526010224
P78371,-0.014656824157539898
Q9Y484,-0.014662171598281861
Q8N183,-0.014668723159607308
Q14019,-0.014677267630471351
Q9Y2J2,-0.01467762224203468
Q8N7R7,-0.014684302121808608
Q7Z4S6,-0.01468556824323633
Q9NR19,-0.014686588874955263
Q8WXD2,-0.014689893393577359
P32418,-0.014692493292568987
Q6IPM2,-0.014698624010545466
P43304,-0.014702047905611552
Q8TAF3,-0.01470393281194005
Q14847,-0.01470438929164754
O43639,-0.014705011078468168
P12931,-0.014710746974382613
Q8IUQ0,-0.01471083208710578
Q9H246,-0.014712240590756029
Q9HBF4,-0.014718847996508294
Q9HCE9,-0.014720923357253347
Q9UPV7,-0.014724790553905348
Q7L1W4,-0.014726911162671564
Q96JH7,-0.014734502883067236
Q3SXM5,-0.014738876952663748
O43572,-0.014738988783699546
O60243,-0.014739434575986738
P67870,-0.014740448605442191
Q9UGJ0,-0.014741857549407504
Q9Y6N8,-0.01474311687793498
P01111,-0.014743603296014181
Q9NPH2,-0.014745776232253222
Q9Y6E2,-0.014746377449350064
P61020,-0.01474901552966383
Q9UPA5,-0.014751588573188677
Q9H7B4,-0.014765914212007802
P55290,-0.014769079581935065
Q5R3F8,-0.014773684441713508
Q5TCZ1,-0.014776105973345095
Q10567,-0.014777833747656056
Q6PD74,-0.01477915017628836
Q86W34,-0.014785861885266913
Q92597,-0.014786842952921818
Q96JE9,-0.014790740027951815
P62258,-0.014792324074572871
P29323,-0.01481022827196363
P42338,-0.014813546585768621
Q9NRL3,-0.014816504623439348
O60260,-0.014818243690308545
Q5VV43,-0.014818439765548388
O00213,-0.014819529319197873
Q9BPW8,-0.014825681407488443
O75425,-0.014828636888728064
P49418,-0.014828893683806646
Q9ULK5,-0.01483665210998932
Q08AE8,-0.014836775306258739
Q53HC9,-0.014842597562080175
P51452,-0.014848353448140932
Q16774,-0.014848415775910367
Q9BSU1,-0.014848974516839612
Q15435,-0.014850611268402421
Q15759,-0.0148530368615006
Q9UPQ3,-0.01485925867233859
O75056,-0.014862322042752325
Q92832,-0.014865349314802203
P0C870,-0.014865692143893857
P61966,-0.014870619303213322
P42684,-0.014874010317864632
Q08495,-0.014875645164935662
Q5JSH3,-0.01487575149485253
Q13237,-0.014877694884994687
Q9NYR9,-0.014898911237190468
P47755,-0.014899000132905354
O14810,-0.014900904503190582
Q99747,-0.01490203833612308
Q9BQI7,-0.014908878330479861
Q14123,-0.014908973963139404
P51693,-0.014909098729899546
P61768,-0.014912200051024761
Q96DD7,-0.014912543857446071
O00499,-0.014914033654379865
Q9H0B6,-0.014916555475625658
Q13098,-0.014919017703995457
Q9HC77,-0.014925560114046218
P49368,-0.014935801225169378
P33402,-0.014936590481153455
Q13492,-0.014941850945215223
Q7L985,-0.014942137483676603
Q9Y6M7,-0.01494532594344734
Q15800,-0.01494999809748683
Q96KP1,-0.01495372408019348
Q9P253,-0.014955629382337202
Q8N350,-0.014960242019688689
O00471,-0.014961051435958458
P49441,-0.014965663774283018
Q96DM3,-0.01496571768023455
O43924,-0.014965861087530279
Q06481,-0.014965879675559434
Q01968,-0.014967047162998069
P20339,-0.014968635707550495
